668.743,34.3721673868046
671.563,34.2281012579703
674.382,34.5765134903637
677.201,34.6794483456267
680.019,34.7889477424822
682.836,34.883419529347
685.653,34.9316317636851
688.468,35.1278566008911
691.283,35.1015605088132
694.098,35.1897018917427
696.911,35.1701475884759
699.724,35.5253851775759
702.536,35.6436727920786
705.347,35.8863973029801
708.158,36.1781482664677
710.968,35.9350345506458
713.777,36.2792580321692
716.585,36.4507813983795
719.393,36.6441163263798
722.2,36.4201904662305
725.006,36.809340685036
727.811,36.9096807115204
730.616,37.0839433167844
733.42,37.0609967071472
736.223,37.1838814579199
739.026,37.7630840665379
741.827,37.6597316522881
744.628,37.9801397667047
747.429,38.1039745816641
750.228,38.4317121404469
753.027,38.42731506055
755.825,39.0387634185836
758.622,39.0783918774641
761.419,39.5965597163021
764.215,39.9404468157716
767.01,40.1898265941788
769.804,40.3832154693534
772.598,40.4483680308896
775.391,41.1071563286807
778.183,41.327856331053
780.975,41.6696076660141
783.765,41.665567573085
786.555,42.5931997803779
789.345,43.061332301691
792.133,43.6309733058373
794.921,44.0019112862516
797.708,44.6726399663316
800.494,44.9334662017709
803.28,45.1465967147065
806.064,45.8590846252382
808.849,46.3426284139422
811.632,46.9356869524466
814.415,47.5627719853781
817.196,48.065568106244
819.978,48.4422100953362
822.758,48.9517757009962
825.538,49.9463796143645
828.317,50.4673988301069
831.095,51.3630875761742
833.872,51.3769166461269
836.649,51.5861046504777
839.425,51.4183327244915
842.2,52.2436635997667
844.975,52.0276289283435
847.748,51.811648298558
850.522,51.4181665245658
853.294,51.4300467004607
856.065,51.1924808448967
858.836,50.6420730465168
861.606,50.3979172405625
864.376,49.8125573206131
867.144,49.1039818474758
869.912,48.5482393930842
872.679,47.4622984866978
875.446,46.7566452328571
878.212,46.6057968873757
880.977,46.0397014518471
883.741,44.7721964981899
886.504,44.6860753772747
889.267,44.2025162991867
892.029,43.6521093485937
894.79,42.8898032349089
897.551,42.7754329823053
900.311,42.7522201109922
903.07,42.2358012176222
905.828,42.2368303017998
908.586,41.952330619003
911.342,41.8056554258911
914.099,41.9875800857179
916.854,42.0437174575054
919.609,41.6252080785524
922.363,41.6258710807031
925.116,41.9066776288462
927.868,41.9248071428091
930.62,42.039168326854
933.371,42.0746686976081
936.121,42.4480367784827
938.871,42.2202494088546
941.619,42.4003705330005
944.367,42.6870184116665
947.115,43.2022876725958
949.861,43.3164779703296
952.607,43.7736761432292
955.352,44.2014851131927
958.096,44.7871820764405
960.84,45.2542544393168
963.583,46.0521915010852
966.325,46.7652102053341
969.067,47.2762519551554
971.807,47.7123136298871
974.547,48.9145542188352
977.286,49.5359762715286
980.025,49.9420598493609
982.763,50.6752106966291
985.5,51.833004994027
988.236,52.1285163876099
990.971,52.9841892521655
993.706,53.2171180556111
996.44,53.7121717061788
999.173,53.7092271887057
1001.91,54.1989077529914
1004.64,53.9228114189616
1007.37,53.9516120389997
1010.1,53.7960043303311
1012.83,53.9004934791198
1015.56,53.1335719553452
1018.29,52.9243257981669
1021.01,52.831508335651
1023.74,52.0901568004848
1026.47,51.0816701814236
1029.19,50.6928331383379
1031.92,50.5072400158439
1034.64,49.8116585124498
1037.36,49.4673650061724
1040.08,49.2536494960499
1042.81,48.7233766816872
1045.53,48.3550042739001
1048.25,47.810510894705
1050.97,47.901664928777
1053.69,47.6606431389862
1056.4,47.341101336194
1059.12,46.8704563327401
1061.84,46.7871129326607
1064.55,46.5910907306472
1067.27,46.4352207595483
1069.98,46.1120161885514
1072.69,45.4843399536677
1075.41,45.7246286307586
1078.12,45.5247241049653
1080.83,45.2687407881251
1083.54,44.94963632358
1086.25,45.5383615619468
1088.96,45.2955261668057
1091.67,44.8917332878639
1094.38,44.9783815223107
1097.08,45.5143543456018
1099.79,45.7353234719166
1102.49,45.5875045408259
1105.2,45.489491115925
1107.9,45.7978553438163
1110.61,46.3203626443679
1113.31,46.2346820617813
1116.01,46.550154448553
1118.71,46.3010685684304
1121.41,46.6926812827971
1124.11,46.9376205944589
1126.81,47.1680846364689
1129.51,47.4831110937816
1132.2,48.0986112609524
1134.9,48.0895614443172
1137.6,48.0070644234857
1140.29,48.1100999084146
1142.99,48.5063739684009
1145.68,48.609735362084
1148.37,48.4728047007525
1151.06,48.5242492288016
1153.76,48.8585817599225
1156.45,49.1400720024932
1159.14,49.8675041177592
1161.83,49.950814432378
1164.51,50.6644147764542
1167.2,51.130517537301
1169.89,51.4030203522194
1172.58,51.6913344269092
1175.26,52.3425173634467
1177.95,52.731057480479
1180.63,52.9943014660728
1183.31,53.0801620593656
1186,53.5798427738254
1188.68,54.0715414904689
1191.36,54.3179837480097
1194.04,54.5963937663344
1196.72,54.9418244640965
1199.4,54.857164309323
1202.08,55.2265385648524
1204.75,55.8226296693917
1207.43,55.5510164909983
1210.11,55.9058664323166
1212.78,55.5896144417847
1215.45,55.5882896620365
1218.13,54.9567938463033
1220.8,55.0325161059166
1223.47,54.7882786019072
1226.15,54.9459764722052
1228.82,54.5592776148795
1231.49,54.6037645594778
1234.16,54.6910381604258
1236.82,54.8218715222872
1239.49,54.8996288455144
1242.16,54.5868864120299
1244.83,54.2952512549313
1247.49,54.3846222517221
1250.16,54.5726689231205
1252.82,54.5854959484076
1255.48,54.351452263993
1258.15,54.6819514220851
1260.81,54.9426772030831
1263.47,54.9803585835198
1266.13,54.893674278989
1268.79,55.395884156892
1271.45,55.5111198132355
1274.11,55.8490133059267
1276.76,56.2486660645028
1279.42,57.0065022991831
1282.08,57.7216854725422
1284.73,58.8985325160363
