Wavelength,Intensity
689.23985260347774,619
689.25012844619073,618.5
689.26040400651164,617
689.27067928441625,614.5
689.28095427988035,614.5
689.29122899288018,616.5
689.30150342339175,617.5
689.31177757139108,616.5
689.32205143685394,618
689.33232501975658,617.5
689.3425983200749,618.5
689.352871337785,617.5
689.36314407286272,615.5
689.37341652528426,615.5
689.38368869502563,616.5
689.39396058206262,616
689.40423218637147,616
689.4145035079282,615
689.42477454670882,617
689.43504530268922,617.5
689.44531577584576,618
689.45558596615388,618
689.46585587359027,617.5
689.47612549813061,618
689.48639483975091,618
689.49666389842741,617
689.5069326741359,618
689.51720116685249,617.5
689.52746937655343,618.5
689.53773730321461,618.5
689.548004946812,620
689.55827230732177,620
689.56853938471988,618.5
689.5788061789824,617.5
689.58907269008546,614
689.59933891800517,615.5
689.60960486271733,616
689.61987052419818,617.5
689.63013590242383,618
689.64040099737019,616
689.6506658090135,619
689.66093033732955,620
689.67119458229479,620
689.68145854388479,616
689.69172222207612,617.5
689.70198561684469,620
689.71224872816629,618.5
689.72251155601748,615
689.73277410037383,613.5
689.743036361212,614
689.75329833850742,618
689.76356003223668,618
689.77382144237561,618
689.78408256890043,616.5
689.79434341178728,617.5
689.80460397101183,615
689.81486424655066,616
689.82512423837977,617
689.835383946475,617
689.8456433708127,615
689.85590251136887,615
689.86616136811972,617.5
689.876419941041,617.5
689.8866782301094,617
689.89693623530059,617
689.90719395659073,617
689.91745139395607,619
689.92770854737239,616.5
689.93796541681627,617
689.94822200226372,617
689.95847830369053,616.5
689.96873432107316,616.5
689.9789900543874,616
689.98924550360971,617
689.99950066871611,617
690.00975554968261,615.5
690.02001014648545,616.5
690.03026445910075,615.5
690.04051848750464,616
690.05077223167325,616
690.06102569158259,619.5
690.07127886720912,619.5
690.08153175852851,618
690.09178436551713,618.5
690.10203668815132,618.5
690.112288726407,618
690.12254048026023,619
690.13279194968743,619.5
690.14304313466459,617.5
690.15329403516785,616.5
690.16354465117331,615.5
690.17379498265734,614.5
690.184045029596,615.5
690.19429479196515,618
690.20454426974129,619
690.21479346290062,617
690.225042371419,617.5
690.235290995273,618
690.24553933443838,616.5
690.25578738889146,616.5
690.26603515860859,617.5
690.27628264356576,617.5
690.28652984373912,616
690.29677675910477,616.5
690.3070233896392,617
690.31726973531829,619.5
690.32751579611852,618.5
690.33776157201567,618
690.3480070629862,618
690.35825226900624,620
690.368497190052,619
690.37874182609971,619
690.38898617712539,618.5
690.39923024310542,618.5
690.40947402401582,618
690.41971751983283,617.5
690.42996073053268,617
690.44020365609174,620.5
690.45044629648612,621
690.46068865169184,621.5
690.47093072168525,622
690.48117250644248,622
690.49141400593987,622.5
690.50165522015345,622.5
690.51189614905968,622.5
690.52213679263457,618
690.53237715085436,619.5
690.54261722369529,619.5
690.55285701113371,619
690.56309651314575,619.5
690.57333572970754,619.5
690.58357466079531,619.5
690.59381330638541,618
690.60405166645387,619.5
690.61428974097737,621.5
690.62452752993158,621.5
690.63476503329309,621
690.64500225103825,620
690.65523918314273,619.5
690.66547582958333,619
690.675712190336,618.5
690.68594826537708,620.5
690.69618405468282,622.5
690.70641955822953,622.5
690.71665477599322,622.5
690.72688970795048,622.5
690.73712435407731,623.5
690.74735871435,623.5
690.75759278874489,621
690.76782657723811,621
690.7780600798061,622
690.788293296425,622
690.79852622707108,622
690.80875887172056,620.5
690.81899123034987,622
690.82922330293513,627
690.8394550894526,625.5
690.84968658987873,622.5
690.85991780418965,622
690.87014873236149,622
690.88037937437082,618.5
690.89060973019377,619
690.9008397998067,620
690.91106958318574,622
690.92129908030734,622
690.93152829114763,623
690.941757215683,621
690.95198585388971,623.5
690.96221420574409,622.5
690.97244227122269,622.5
690.98267005030118,624
690.99289754295626,624
691.00312474916427,624
691.01335166890124,626
691.02357830214385,629
691.033804648868,628
691.04403070905039,624
691.054256482667,622.5
691.06448196969438,622.5
691.0747071701087,625
691.0849320838862,626
691.09515671100348,627.5
691.10538105143655,626.5
691.115605105162,628.5
691.12582887215581,627
691.13605235239459,627
691.14627554585456,627
691.156498452512,627.5
691.16672107234342,630
691.176943405325,629.5
691.18716545143309,629.5
691.19738721064414,632
691.20760868293428,633
691.21782986827975,636.5
691.22805076665736,635
691.23827137804312,633.5
691.2484917024135,633.5
691.25871173974451,634
691.268931490013,634
691.279150953195,634
691.2893701292669,634
691.2995890182051,637.5
691.30980761998592,637
691.32002593458583,638.5
691.33024396198107,638.5
691.34046170214788,639
691.35067915506283,643.5
691.3608963207023,643.5
691.37111319904261,642.5
691.38132979006,644.5
691.39154609373077,646
691.40176211003154,648
691.4119778389387,650
691.42219328042836,656
691.43240843447711,655
691.4426233010613,656.5
691.45283788015718,655
691.46305217174131,656.5
691.47326617578972,657
691.48347989227932,657.5
691.49369332118624,657
691.50390646248661,665.5
691.51411931615712,668.5
691.52433188217424,668.5
691.5345441605142,670.5
691.54475615115336,678
691.55496785406831,686
691.56517926923516,682.5
691.57539039663061,691.5
691.58560123623079,686.5
691.59581178801227,695
691.60602205195141,695
691.61623202802468,695.5
691.62644171620832,700.5
691.6366511164789,711.5
691.6468602288129,722.5
691.65706905318655,722.5
691.66727758957643,723.5
691.67748583795867,723.5
691.68769379831,740.5
691.69790147060678,748.5
691.70810885482535,757.5
691.71831595094216,773.5
691.72852275893376,772.5
691.73872927877642,774.5
691.74893551044647,791.5
691.75914145392062,797
691.7693471091751,801.5
691.7795524761865,811
691.789757554931,826
691.79996234538544,828.5
691.810166847526,866.5
691.82037106132918,882
691.83057498677147,902.5
691.84077862382924,923.5
691.85098197247885,945.5
691.86118503269688,947.5
691.8713878044598,977.5
691.88159028774407,1019
691.89179248252617,1066
691.90199438878233,1141
691.91219600648924,1194
691.92239733562337,1251.5
691.93259837616108,1306
691.942799128079,1334.5
691.9529995913532,1412.5
691.96319976596055,1428
691.97339965187746,1517.5
691.98359924908016,1618
691.99379855754535,1750
692.00399757724961,1871
692.01419630816918,2027
692.02439475028052,2200.5
692.03459290356045,2429.5
692.044790767985,2681.5
692.05498834353091,2910.5
692.0651856301746,3100.5
692.07538262789274,3382
692.08557933666168,3557
692.09577575645778,3769.5
692.10597188725774,3930.5
692.11616772903778,4040
692.12636328177484,4040
