Wavelength,Intensity
691.033804648868,628.5
691.04403070905039,629
691.054256482667,631.5
691.06448196969438,629
691.0747071701087,629
691.0849320838862,628.5
691.09515671100348,628
691.10538105143655,628.5
691.115605105162,628
691.12582887215581,630
691.13605235239459,631.5
691.14627554585456,631.5
691.156498452512,632.5
691.16672107234342,628
691.176943405325,630.5
691.18716545143309,630
691.19738721064414,630
691.20760868293428,630
691.21782986827975,628
691.22805076665736,627.5
691.23827137804312,629
691.2484917024135,627.5
691.25871173974451,628
691.268931490013,628.5
691.279150953195,630
691.2893701292669,633
691.2995890182051,631
691.30980761998592,631.5
691.32002593458583,630
691.33024396198107,630.5
691.34046170214788,630
691.35067915506283,630
691.3608963207023,630.5
691.37111319904261,629.5
691.38132979006,626.5
691.39154609373077,625.5
691.40176211003154,629.5
691.4119778389387,627.5
691.42219328042836,626.5
691.43240843447711,627.5
691.4426233010613,627.5
691.45283788015718,625
691.46305217174131,627.5
691.47326617578972,632
691.48347989227932,632
691.49369332118624,629
691.50390646248661,628.5
691.51411931615712,629.5
691.52433188217424,629
691.5345441605142,632.5
691.54475615115336,631
691.55496785406831,631
691.56517926923516,625.5
691.57539039663061,627.5
691.58560123623079,627.5
691.59581178801227,630
691.60602205195141,630
691.61623202802468,631
691.62644171620832,633
691.6366511164789,634
691.6468602288129,633
691.65706905318655,627.5
691.66727758957643,627.5
691.67748583795867,629.5
691.68769379831,629.5
691.69790147060678,630
691.70810885482535,631
691.71831595094216,630.5
691.72852275893376,630.5
691.73872927877642,629.5
691.74893551044647,631.5
691.75914145392062,630.5
691.7693471091751,630
691.7795524761865,629.5
691.789757554931,632.5
691.79996234538544,629.5
691.810166847526,629
691.82037106132918,627
691.83057498677147,627.5
691.84077862382924,627.5
691.85098197247885,629.5
691.86118503269688,629
691.8713878044598,629
691.88159028774407,629
691.89179248252617,629
691.90199438878233,629
691.91219600648924,629
691.92239733562337,628
691.93259837616108,626.5
691.942799128079,627.5
691.9529995913532,627.5
691.96319976596055,627.5
691.97339965187746,629.5
691.98359924908016,626.5
691.99379855754535,629.5
692.00399757724961,632
692.01419630816918,632
692.02439475028052,631
692.03459290356045,628
692.044790767985,628
692.05498834353091,627
692.0651856301746,629
692.07538262789274,627.5
692.08557933666168,628
692.09577575645778,627.5
692.10597188725774,629
692.11616772903778,629
692.12636328177484,628.5
692.13655854544515,630
692.14675352002519,631.5
692.15694820549152,631.5
692.16714260182061,631
692.17733670898906,628.5
692.18753052697332,627
692.19772405574986,624.5
692.20791729529526,629.5
692.218110245586,630
692.22830290659874,630.5
692.23849527830964,632.5
692.24868736069561,628
692.25887915373289,628
692.26907065739829,628
692.27926187166815,628
692.28945279651884,628.5
692.29964343192717,628
692.30983377786958,630.5
692.32002383432257,630
692.33021360126281,629.5
692.34040307866667,630.5
692.35059226651072,630
692.36078116477154,629
692.37096977342571,629
692.3811580924496,627.5
692.39134612181988,628.5
692.40153386151326,628
692.411721311506,629.5
692.42190847177483,630.5
692.43209534229629,630.5
692.442281923047,630
692.452468214003,629
692.4626542151417,629.5
692.47283992643906,628.5
692.483025347872,628
692.49321047941658,627.5
692.50339532105,628
692.51357987274832,627.5
692.52376413448837,630
692.53394810624661,627
692.54413178799962,630.5
692.55431517972409,627
692.5644982813966,628
692.57468109299361,628
692.58486361449172,628.5
692.5950458458675,632
692.60522778709765,629
692.61540943815862,631
692.62559079902712,626
692.63577186967973,628
692.64595265009291,628
692.65613314024336,631.5
692.66631334010765,632
692.67649324966226,632
692.68667286888422,631
692.69685219774942,631.5
692.70703123623525,631.5
692.71720998431783,634.5
692.72738844197374,629
692.73756660917991,630.5
692.74774448591268,627.5
692.75792207214863,627.5
692.76809936786458,627
692.7782763730371,626.5
692.78845308764267,629
692.798629511658,628
692.80880564505981,631
692.81898148782454,632
692.8291570399291,632
692.83933230134983,632
692.84950727206342,631
692.85968195204646,632.5
692.86985634127586,630
692.88003043972788,632.5
692.8902042473793,630
692.900377764207,629.5
692.91055099018718,629.5
692.92072392529678,628.5
692.93089656951247,632
692.94106892281081,630.5
692.9512409851684,631
692.9614127565618,629
692.971584236968,630.5
692.98175542636329,628.5
692.99192632472466,633
693.00209693202839,628.5
693.01226724825153,629
693.02243727337054,628.5
693.032607007362,630.5
693.04277645020261,631.5
693.05294560186928,630.5
693.06311446233826,631
693.0732830315867,632
693.08345130959094,634.5
693.09361929632769,632
693.10378699177363,631.5
693.11395439590569,630.5
693.12412150870011,630.5
693.134288330134,632.5
693.14445486018371,630
693.154621098826,628
693.16478704603787,628
693.17495270179552,629
693.185118066076,633.5
693.19528313885587,632.5
693.20544792011185,630
693.21561240982078,627
693.22577660795889,627.5
693.23594051450334,632
693.24610412943071,631.5
693.25626745271757,631
693.266430484341,631.5
693.27659322427712,631
693.2867556725032,634.5
693.29691782899556,632.5
693.30707969373111,629
693.31724126668655,627
693.32740254783857,627
693.33756353716387,629
693.34772423463914,631.5
693.3578846402412,631.5
693.36804475394683,628.5
693.37820457573241,627.5
693.38836410557519,626.5
693.39852334345142,627
693.40868228933812,629.5
693.41884094321176,628.5
693.42899930504939,628.5
693.43915737482757,628.5
693.44931515252324,629
693.45947263811286,630
693.46962983157323,628
693.47978673288128,628.5
693.48994334201348,629.5
693.50009965894685,628
693.510255683658,630
693.52041141612369,629.5
693.53056685632066,628.5
693.5407220042257,626
693.5508768598155,626
693.56103142306688,630.5
693.57118569395675,632
693.5813396724617,631.5
693.59149335855852,635
693.60164675222381,634.5
693.61179985343472,628
693.6219526621677,626
693.63210517839968,628
693.64225740210725,629.5
693.65240933326743,629.5
693.66256097185692,629
693.67271231785253,629
693.682863371231,632
693.69301413196888,632
693.70316460004324,633
693.713314775431,631.5
693.72346465810847,637.5
693.733614248053,631
693.74376354524088,634.5
693.75391254964916,629
693.76406126125471,629
693.77420968003412,630.5
693.78435780596453,631
693.7945056390223,630
693.80465317918447,629.5
693.81480042642784,627
693.82494738072933,625
693.83509404206541,626.5
693.84524041041334,625.5
693.85538648574959,627.5
693.86553226805108,628.5
693.87567775729451,630
693.885822953457,631.5
693.89596785651509,631.5
693.90611246644573,630
693.91625678322589,630
693.92640080683191,632
693.93654453724116,633
693.94668797443023,633
693.95683111837593,628.5
693.96697396905518,625
693.97711652644466,625
693.98725879052154,626.5
693.99740076126238,628.5
694.007542438644,631.5
694.01768382264333,631
694.02782491323728,628.5
694.03796571040266,628.5
694.04810621411616,630
694.05824642435482,630
694.06838634109556,627
694.078525964315,625
694.08866529399018,627.5
694.09880433009789,627
694.10894307261492,629
694.1190815215183,627.5
694.1292196767846,626.5
694.1393575383911,626
694.14949510631436,630.5
694.15963238053155,628.5
694.16976936101912,629
694.17990604775412,629
694.19004244071357,631
694.2001785398744,631
694.21031434521308,627.5
694.22044985670686,629
694.23058507433257,627
694.24071999806688,629
694.25085462788707,629
694.26098896376959,629
694.27112300569172,628.5
694.28125675363,629
694.29139020756156,632.5
694.30152336746335,632
694.311656233312,630.5
694.32178880508468,631.5
694.331921082758,630.5
694.34205306630929,631
694.35218475571492,629.5
694.36231615095232,630.5
694.372447251998,629
694.38257805882915,633
694.39270857142253,629
694.402838789755,628.5
694.41296871380382,628.5
694.42309834354546,628.5
694.43322767895711,631.5
694.44335672001569,631.5
694.453485466698,630
694.46361391898108,630
694.47374207684175,631
694.48386994025691,629.5
694.49399750920384,631.5
694.50412478365911,631
694.51425176359976,631.5
694.52437844900271,631
694.534504839845,630
694.5446309361032,628.5
694.55475673775481,628.5
694.56488224477664,629.5
694.57500745714526,629.5
694.585132374838,630.5
694.59525699783171,629.5
694.60538132610327,630.5
694.61550535962988,630.5
694.625629098388,630.5
694.635752542355,629
694.64587569150785,626
694.65599854582342,626
694.66612110527842,626.5
694.67624336985034,627
694.68636533951565,629.5
694.69648701425172,632
694.70660839403513,632
694.71672947884315,629
694.72685026865258,628
694.7369707634407,627
694.74709096318418,627
694.75721086786,626.5
694.76733047744528,628
694.777449791917,631.5
694.78756881125207,631.5
694.79768753542771,632
694.80780596442048,627.5
694.81792409820775,631
694.82804193676634,627.5
694.83815948007339,630
694.8482767281057,629.5
694.85839368084044,629.5
694.8685103382544,630.5
694.878626700325,628.5
694.88874276702882,627
694.898858538343,628.5
694.90897401424456,630.5
694.91908919471064,630.5
694.92920407971826,631.5
694.939318669244,628.5
694.94943296326551,626.5
694.9595469617592,626.5
694.96966066470259,630
694.97977407207259,630
694.989887183846,628.5
694.99999999999989,624.5
695.0101125205116,624.5
695.02022474535784,626
695.03033667451587,626
695.04044830796261,631.5
695.050559645675,631.5
695.06067068763014,625.5
695.07078143380511,625.5
695.08089188417716,627
695.091002038723,627
695.10111189741986,626
695.11122146024456,624.5
695.1213307271745,626.5
695.13143969818657,629.5
695.14154837325771,630.5
695.151656752365,630.5
695.161764835486,631
695.171872622597,631
695.18198011367542,627.5
695.19208730869832,627
695.20219420764283,624
695.212300810486,625.5
695.22240711720474,626
695.2325131277762,630
695.24261884217765,626
695.252724260386,626.5
695.2628293823783,626.5
695.27293420813146,630.5
695.28303873762286,632
695.29314297082965,632
695.30324690772852,631
695.313350548297,627.5
695.32345389251179,627.5
695.33355694035026,628.5
695.34365969178941,629.5
695.35376214680628,630
695.36386430537812,631
695.37396616748163,631
695.38406773309453,630
695.39416900219351,630
695.40426997475561,628.5
695.41437065075809,631.5
695.42447103017821,631
695.4345711129929,632
695.4446708991793,631.5
695.45477038871434,631
695.4648695815755,629
695.47496847773959,629
695.48506707718388,628.5
695.49516537988563,628.5
695.50526338582154,630
695.51536109496908,630
695.52545850730553,627.5
695.53555562280746,626.5
695.54565244145249,626.5
695.55574896321752,627
695.56584518807972,629
695.57594111601634,631.5
695.5860367470043,627
695.596132081021,627
695.60622711804342,628
695.61632185804888,632.5
695.62641630101416,629.5
695.63651044691676,628
695.64660429573382,627
695.65669784744216,628
695.66679110201937,627
695.67688405944216,627
695.68697671968812,630.5
695.69706908273417,629
695.70716114855747,630
