Wavelength,Intensity
685.50163612064568,617.75
685.51201259860989,618.5
685.52238880298341,618.25
685.5327647337416,617.75
685.54314039086,619
685.55351577431384,620.5
685.56389088407866,619.75
685.57426572012969,619.75
685.58464028244259,619.5
685.59501457099236,617.75
685.60538858575467,617.5
685.61576232670484,617.25
685.62613579381843,618
685.63650898707056,617.75
685.64688190643676,617.25
685.65725455189238,618
685.66762692341285,618.5
685.67799902097363,618
685.68837084455026,617.75
685.69874239411774,618.25
685.70911366965174,618.25
685.71948467112759,616
685.729855398521,616.75
685.74022585180694,616
685.75059603096111,619
685.76096593595878,618
685.77133556677541,618.75
685.78170492338643,619.25
685.7920740057674,618.5
685.80244281389366,617.75
685.81281134774053,618.5
685.82317960728346,618.75
685.83354759249789,618.5
685.84391530335927,618.25
685.85428273984314,618.5
685.864649901925,618.5
685.87501678957983,617.75
685.88538340278365,617.25
685.89574974151139,617.25
685.90611580573875,617.5
685.91648159544127,619.25
685.92684711059417,617.5
685.937212351173,618.25
685.94757731715322,617.5
685.95794200851014,618.75
685.96830642521957,617.5
685.97867056725647,619.25
685.98903443459665,620.75
685.99939802721542,619.25
686.00976134508846,617.5
686.02012438819088,616.75
686.03048715649845,616.75
686.04084964998628,618.5
686.05121186863016,618.75
686.06157381240553,618.25
686.07193548128771,618
686.08229687525227,618.25
686.09265799427453,619.5
686.10301883833006,619.5
686.1133794073944,619.5
686.123739701443,619.25
686.13409972045133,621.75
686.1444594643948,619.25
686.154818933249,620.75
686.16517812698942,620.5
686.17553704559145,620.5
686.18589568903053,620.25
686.19625405728209,620.25
686.20661215032192,619.25
686.21696996812534,620
686.22732751066781,621
686.23768477792487,621.25
686.2480417698722,619.5
686.25839848648491,617.75
686.26875492773854,619.75
686.279111093609,620.25
686.28946698407162,619.5
686.2998225991015,620.25
686.31017793867477,620.25
686.32053300276641,621
686.33088779135221,621.25
686.34124230440773,622.25
686.35159654190829,619.75
686.36195050382946,621.25
686.37230419014691,619.5
686.382657600836,619.75
686.39301073587228,618.75
686.40336359523133,618.75
686.41371617888842,620
686.42406848681946,620.25
686.43442051899979,620.25
686.444772275405,620.25
686.45512375601038,620
686.46547496079177,620.75
686.47582588972443,619.5
686.48617654278416,619
686.49652691994629,620.75
686.5068770211866,620.25
686.51722684648041,620.25
686.52757639580341,619.75
686.53792566913091,619.25
686.5482746664386,620
686.558623387702,618.75
686.56897183289686,619.5
686.57932000199844,619.5
686.58966789498243,619.5
686.60001551182449,619
686.61036285249986,618.75
686.62070991698431,618.75
686.63105670525329,620.5
686.64140321728269,620.75
686.65174945304773,619.75
686.662095412524,617.5
686.67244109568719,620.5
686.68278650251284,619.75
686.69313163297636,620.25
686.70347648705354,619.5
686.71382106471981,619.5
686.72416536595085,618.5
686.734509390722,621.5
686.74485313900914,618.75
686.75519661078772,619.75
686.76553980603353,619
686.77588272472167,619
686.786225366828,619.75
686.79656773232819,621.5
686.80690982119768,620
686.81725163341218,619
686.82759316894726,619
686.83793442777824,618.75
686.84827540988124,618.25
686.85861611523137,617.25
686.86895654380442,617.5
686.87929669557593,618.25
686.8896365705217,618.75
686.89997616861729,618.75
686.910315489838,618.75
686.92065453415967,618
686.93099330155792,619.5
686.94133179200821,619.75
686.95167000548622,619.5
686.96200794196773,618.5
686.97234560142817,620
686.98268298384323,620.5
686.99302008918846,618.75
687.00335691743965,617
687.01369346857211,618.5
687.02402974256177,618
687.03436573938393,617.75
687.0447014590145,615.5
687.05503690142916,617.25
687.06537206660323,616.25
687.07570695451261,617
687.08604156513275,618.5
687.09637589843942,618.75
687.1067099544083,618.25
687.11704373301473,618
687.1273772342347,618.75
687.13771045804367,618.75
687.14804340441719,617.5
687.15837607333117,617.5
687.16870846476115,619
687.17904057868259,619.5
687.18937241507138,620.75
687.199703973903,619
687.21003525515334,618.5
687.22036625879775,619.25
687.230696984812,619
687.24102743317189,616.75
687.251357603853,617.25
687.26168749683086,616.5
687.27201711208136,616.75
687.2823464495799,616.5
687.2926755093024,617
687.30300429122428,617.25
687.31333279532146,618
687.32366102156948,619.75
687.333988969944,619.75
687.34431664042086,621.25
687.35464403297544,620.75
687.36497114758367,620.5
687.37529798422122,619.5
687.38562454286341,619.25
687.39595082348637,618.75
687.40627682606566,618.25
687.416602550577,618.5
687.42692799699591,617.5
687.4372531652981,618.25
687.4475780554593,617.5
687.45790266745541,618
687.468227001262,618
687.4785510568546,618
687.488874834209,619
687.49919833330091,618.25
687.5095215541063,619.75
687.5198444966004,619.5
687.53016716075922,619.75
687.54048954655843,619.75
687.5508116539736,617.75
687.56113348298072,619.25
687.57145503355514,617.75
687.58177630567286,618.5
687.59209729930944,617.75
687.60241801444079,618.25
687.61273845104245,618.25
687.62305860909009,617
687.63337848855963,616
687.64369808942649,617
687.65401741166681,620
687.66433645525592,620
687.67465522016994,619.25
687.68497370638443,620
687.69529191387483,621.5
687.70560984261726,621.75
687.71592749258741,622
687.72624486376083,623.75
687.73656195611352,624.5
687.74687876962093,623
687.757195304259,621.75
687.7675115600033,621.5
687.77782753682982,621.25
687.7881432347142,622.25
687.79845865363222,620
687.80877379355945,620.75
687.81908865447178,619.5
687.82940323634512,620.5
687.839717539155,619.75
687.85003156287723,619.75
687.86034530748736,619
687.87065877296163,619.5
687.8809719592756,621.25
687.891284866405,622.25
687.90159749432553,623.5
687.91190984301306,624
687.92222191244332,621.25
687.932533702592,620.25
687.94284521343491,617.5
687.953156444948,619.75
687.96346739710691,619.75
687.97377806988743,619.25
687.98408846326538,620
687.99439857721632,618.75
688.00470841171636,619.5
688.01501796674108,618.75
688.02532724226637,620
688.035636238268,621.25
688.04594495472179,622
688.05625339160349,622
688.0665615488889,620
688.07686942655369,621.25
688.08717702457375,621.75
688.0974843429251,622.75
688.10779138158318,623.5
688.11809814052413,623
688.12840461972337,621.75
688.138710819157,622.25
688.14901673880081,621.25
688.15932237863058,619.75
688.169627738622,618
688.17993281875113,619.5
688.19023761899348,618.75
688.20054213932508,619.5
688.21084637972172,621
688.22115034015917,623.25
688.23145402061334,624.25
688.24175742105979,623.5
688.25206054147475,621.5
688.26236338183367,620.5
688.27266594211267,620.25
688.28296822228754,619.75
688.293270222334,621.25
688.30357194222779,623.75
688.313873381945,623
688.32417454146116,622.5
688.33447542075248,621
688.34477601979461,621.25
688.35507633856332,620.5
688.36537637703464,621.75
688.37567613518422,621.5
688.38597561298786,620
688.3962748104218,621
688.40657372746159,621.5
688.416872364083,620.75
688.42717072026221,619.5
688.43746879597472,620.25
688.44776659119668,620.25
688.45806410590376,619
688.46836134007208,617.5
688.47865829367709,618.5
688.48895496669479,619.75
688.49925135910132,620.75
688.50954747087246,622
688.51984330198377,621.25
688.53013885241148,619
688.54043412213127,618.25
688.550729111119,618.75
688.56102381935057,619.5
688.571318246802,620.25
688.58161239344918,620.25
688.59190625926772,619.5
688.60219984423384,618.75
688.61249314832321,618.25
688.62278617151185,618.5
688.63307891377542,619.5
688.64337137509,619.25
688.65366355543142,621.25
688.66395545477576,620.5
688.67424707309851,620.25
688.68453841037592,619.75
688.69482946658388,621.25
688.70512024169818,620.25
688.71541073569472,621
688.72570094854939,620.5
688.73599088023821,620.75
688.746280530737,621.5
688.75656990002153,620.5
688.766858988068,621.5
688.77714779485223,619
688.78743632035,617.5
688.79772456453748,617.5
688.80801252739025,618
688.81830020888458,619.25
688.82858760899614,619
688.838874727701,621.5
688.849161564975,621.25
688.85944812079424,621.25
688.86973439513429,619.75
688.8800203879714,619.75
688.89030609928147,619
688.9005915290403,621.5
688.910876677224,622.25
688.92116154380835,622.25
688.93144612876927,621.5
688.94173043208275,621.25
688.95201445372481,621.25
688.96229819367147,621
688.97258165189851,620.5
688.98286482838193,620.75
688.99314772309765,619.75
689.00343033602178,619.5
689.01371266712988,620
689.02399471639831,621
689.034276483803,620.25
689.04455796931961,620
689.0548391729244,620
689.06512009459323,620.25
689.075400734302,620.5
689.0856810920269,621.5
689.09596116774355,621.5
689.10624096142817,622.75
689.11652047305677,619.25
689.126799702605,622
689.13707865004938,621.75
689.1473573153653,622.5
689.15763569852913,620.5
689.16791379951655,620.5
689.1781916183038,620.75
689.18846915486688,623.25
689.19874640918158,620
689.20902338122414,622.25
689.21930007097023,622
689.2295764783961,624
689.23985260347774,623
689.25012844619073,622.25
689.26040400651164,622
689.27067928441625,623.25
689.28095427988035,623
689.29122899288018,624.25
689.30150342339175,624
689.31177757139108,623.25
689.32205143685394,620.75
689.33232501975658,619.5
689.3425983200749,620.25
689.352871337785,620
689.36314407286272,621
689.37341652528426,620.5
689.38368869502563,621.75
689.39396058206262,621.5
689.40423218637147,622.75
689.4145035079282,622.25
689.42477454670882,623
689.43504530268922,624.75
689.44531577584576,624.25
689.45558596615388,623.25
689.46585587359027,622
689.47612549813061,622
689.48639483975091,622
689.49666389842741,622.5
689.5069326741359,622
689.51720116685249,619.25
689.52746937655343,621.5
689.53773730321461,619.75
689.548004946812,622
689.55827230732177,620
689.56853938471988,620.5
689.5788061789824,620.75
689.58907269008546,622
689.59933891800517,622.75
689.60960486271733,623
689.61987052419818,622.5
689.63013590242383,622.75
689.64040099737019,623.5
689.6506658090135,623.5
689.66093033732955,623.75
689.67119458229479,621.75
689.68145854388479,621.5
689.69172222207612,622
689.70198561684469,624
689.71224872816629,624.5
689.72251155601748,624
689.73277410037383,622.75
689.743036361212,624.5
689.75329833850742,624.5
689.76356003223668,621.5
689.77382144237561,621
689.78408256890043,620.75
689.79434341178728,622
689.80460397101183,623.75
689.81486424655066,621.75
689.82512423837977,620.5
689.835383946475,620
689.8456433708127,621.25
689.85590251136887,623.25
689.86616136811972,623
689.876419941041,623
689.8866782301094,622.25
689.89693623530059,622.75
689.90719395659073,623.75
689.91745139395607,623.25
689.92770854737239,625.25
689.93796541681627,624
689.94822200226372,624
689.95847830369053,621.5
689.96873432107316,620.5
689.9789900543874,620.75
689.98924550360971,622.75
689.99950066871611,624.25
690.00975554968261,624.25
690.02001014648545,624.75
690.03026445910075,624.25
690.04051848750464,623.25
690.05077223167325,622.75
690.06102569158259,622.5
690.07127886720912,622.5
690.08153175852851,622.5
690.09178436551713,622.25
690.10203668815132,622
690.112288726407,622.25
690.12254048026023,625
690.13279194968743,622.25
690.14304313466459,622
690.15329403516785,622
690.16354465117331,622.25
690.17379498265734,623.25
690.184045029596,621.25
690.19429479196515,619.5
690.20454426974129,620.25
690.21479346290062,622.5
690.225042371419,621
690.235290995273,620.5
690.24553933443838,620.25
690.25578738889146,620.75
690.26603515860859,621.75
690.27628264356576,625.5
690.28652984373912,624.25
690.29677675910477,624.25
690.3070233896392,623.5
690.31726973531829,625
690.32751579611852,625
690.33776157201567,623.5
690.3480070629862,624.25
690.35825226900624,625.75
690.368497190052,625.25
690.37874182609971,623.25
690.38898617712539,623.5
690.39923024310542,622.25
690.40947402401582,622
690.41971751983283,621.25
690.42996073053268,623.25
690.44020365609174,623.5
690.45044629648612,624.25
690.46068865169184,623.25
690.47093072168525,622.25
690.48117250644248,622.75
690.49141400593987,623
690.50165522015345,623.75
690.51189614905968,624.25
690.52213679263457,624.25
690.53237715085436,623.75
690.54261722369529,624.25
690.55285701113371,621.75
690.56309651314575,623.5
690.57333572970754,624.25
690.58357466079531,624
690.59381330638541,622.75
690.60405166645387,622.75
690.61428974097737,621.25
690.62452752993158,622.5
690.63476503329309,622
690.64500225103825,623.25
690.65523918314273,625
690.66547582958333,627
690.675712190336,627.5
690.68594826537708,624.5
690.69618405468282,624.25
690.70641955822953,622.25
690.71665477599322,622
690.72688970795048,625.75
690.73712435407731,626
690.74735871435,627
690.75759278874489,623
690.76782657723811,622.75
690.7780600798061,623.5
690.788293296425,625.5
690.79852622707108,623.75
690.80875887172056,623.25
690.81899123034987,623.25
690.82922330293513,624.75
690.8394550894526,625.5
690.84968658987873,625.75
690.85991780418965,626
690.87014873236149,624
690.88037937437082,625.5
690.89060973019377,622.75
690.9008397998067,625.25
690.91106958318574,625.25
690.92129908030734,625.5
690.93152829114763,625
690.941757215683,626.25
690.95198585388971,627
690.96221420574409,628.5
690.97244227122269,628.75
690.98267005030118,629
690.99289754295626,626.75
691.00312474916427,626.5
691.01335166890124,626
691.02357830214385,627.25
691.033804648868,626
691.04403070905039,625
691.054256482667,627
691.06448196969438,628
691.0747071701087,629.5
691.0849320838862,628.75
691.09515671100348,628.5
691.10538105143655,626.5
691.115605105162,628.5
691.12582887215581,628.75
691.13605235239459,628.75
691.14627554585456,628.5
691.156498452512,628.75
691.16672107234342,629.75
691.176943405325,630
691.18716545143309,629.25
691.19738721064414,630.5
691.20760868293428,630.5
691.21782986827975,631
691.22805076665736,630
691.23827137804312,631
691.2484917024135,631.5
691.25871173974451,632.5
691.268931490013,634.5
691.279150953195,634.75
691.2893701292669,634.75
691.2995890182051,635.25
691.30980761998592,636.25
691.32002593458583,637
691.33024396198107,633.75
691.34046170214788,631
691.35067915506283,632
691.3608963207023,631.5
691.37111319904261,633.75
691.38132979006,635.25
691.39154609373077,636.5
691.40176211003154,635.75
691.4119778389387,635.25
691.42219328042836,634
691.43240843447711,633.5
691.4426233010613,633
691.45283788015718,633
691.46305217174131,634
691.47326617578972,635.25
691.48347989227932,635
691.49369332118624,636.75
691.50390646248661,637.5
691.51411931615712,635.75
691.52433188217424,636.75
691.5345441605142,636
691.54475615115336,636.75
691.55496785406831,635.25
691.56517926923516,634.5
691.57539039663061,635.5
691.58560123623079,635.25
691.59581178801227,635.75
691.60602205195141,636.75
691.61623202802468,637.25
691.62644171620832,636.75
691.6366511164789,637.75
691.6468602288129,638.5
691.65706905318655,639
691.66727758957643,641.5
691.67748583795867,636.5
691.68769379831,636.25
691.69790147060678,635.25
691.70810885482535,637
691.71831595094216,639.25
691.72852275893376,643.25
691.73872927877642,644
691.74893551044647,643.75
691.75914145392062,643
691.7693471091751,640.5
691.7795524761865,639.75
691.789757554931,638.25
691.79996234538544,641
691.810166847526,640.5
691.82037106132918,642
691.83057498677147,641.5
691.84077862382924,644
691.85098197247885,643.75
691.86118503269688,647
691.8713878044598,648.25
691.88159028774407,650.25
691.89179248252617,654
691.90199438878233,653
691.91219600648924,650.75
691.92239733562337,649
691.93259837616108,649.75
691.942799128079,649.75
691.9529995913532,645
691.96319976596055,645
691.97339965187746,649
691.98359924908016,652.25
691.99379855754535,652.75
692.00399757724961,654.75
692.01419630816918,655.75
692.02439475028052,656
692.03459290356045,661.75
692.044790767985,662.75
692.05498834353091,663.25
692.0651856301746,664.75
692.07538262789274,665.5
692.08557933666168,669.25
692.09577575645778,669.25
692.10597188725774,668.75
692.11616772903778,667.25
692.12636328177484,670.25
692.13655854544515,673.5
692.14675352002519,672.75
692.15694820549152,674.5
692.16714260182061,674.5
692.17733670898906,676
692.18753052697332,676.5
692.19772405574986,682.5
692.20791729529526,685
692.218110245586,685.75
692.22830290659874,687.75
692.23849527830964,690.75
692.24868736069561,691.25
692.25887915373289,694
692.26907065739829,693.5
692.27926187166815,698.25
692.28945279651884,698.75
692.29964343192717,702
692.30983377786958,703
692.32002383432257,711.25
692.33021360126281,711
692.34040307866667,714.25
692.35059226651072,718
692.36078116477154,721
692.37096977342571,721.5
692.3811580924496,721.5
692.39134612181988,723.75
692.40153386151326,728.75
692.411721311506,743.5
692.42190847177483,746.25
692.43209534229629,750
692.442281923047,758.75
692.452468214003,771.75
692.4626542151417,777.75
692.47283992643906,781.25
692.483025347872,778.75
692.49321047941658,782.25
692.50339532105,784
692.51357987274832,785.75
692.52376413448837,792.5
692.53394810624661,801.25
692.54413178799962,813.5
692.55431517972409,826.75
692.5644982813966,844.75
692.57468109299361,851.75
692.58486361449172,853.75
692.5950458458675,856.75
692.60522778709765,867.5
692.61540943815862,884.25
692.62559079902712,909.25
692.63577186967973,923.75
692.64595265009291,928.25
692.65613314024336,939.5
692.66631334010765,974.25
692.67649324966226,1014.75
692.68667286888422,1027.25
692.69685219774942,1050.75
692.70703123623525,1058.75
692.71720998431783,1072.5
692.72738844197374,1091
692.73756660917991,1095.25
692.74774448591268,1111
692.75792207214863,1143.25
692.76809936786458,1156
692.7782763730371,1192.25
692.78845308764267,1208.25
692.798629511658,1220.25
692.80880564505981,1223.75
692.81898148782454,1222.75
692.8291570399291,1225.25
692.83933230134983,1237.25
692.84950727206342,1278.75
692.85968195204646,1331.25
692.86985634127586,1337.5
692.88003043972788,1338.75
692.8902042473793,1323
692.900377764207,1297.5
692.91055099018718,1288.25
692.92072392529678,1274.75
692.93089656951247,1247.25
692.94106892281081,1237.25
692.9512409851684,1231.75
692.9614127565618,1244
692.971584236968,1260.75
692.98175542636329,1263.5
692.99192632472466,1273
693.00209693202839,1267.5
693.01226724825153,1272
693.02243727337054,1254.25
693.032607007362,1243.75
693.04277645020261,1229
693.05294560186928,1219.75
693.06311446233826,1211
693.0732830315867,1194.25
693.08345130959094,1180.5
693.09361929632769,1174.5
693.10378699177363,1164.25
693.11395439590569,1144.75
693.12412150870011,1123
693.134288330134,1101.5
693.14445486018371,1092.5
693.154621098826,1083.75
693.16478704603787,1066.5
693.17495270179552,1034.75
693.185118066076,1028
693.19528313885587,1021.5
693.20544792011185,1000.5
693.21561240982078,980.75
693.22577660795889,972.25
693.23594051450334,971.5
693.24610412943071,966.25
693.25626745271757,962
693.266430484341,948.5
693.27659322427712,927.5
693.2867556725032,915.75
693.29691782899556,916
693.30707969373111,920.75
693.31724126668655,938.75
693.32740254783857,940.25
693.33756353716387,933.25
693.34772423463914,922.5
693.3578846402412,907.25
693.36804475394683,883
693.37820457573241,875.25
693.38836410557519,855.75
693.39852334345142,847
693.40868228933812,834.25
693.41884094321176,843
693.42899930504939,842.5
693.43915737482757,844.5
693.44931515252324,840.25
693.45947263811286,824.25
693.46962983157323,818.75
693.47978673288128,815.5
693.48994334201348,820.25
693.50009965894685,827.75
693.510255683658,839
693.52041141612369,840.25
693.53056685632066,829
693.5407220042257,821
693.5508768598155,815.5
693.56103142306688,816.25
693.57118569395675,822
693.5813396724617,825.75
693.59149335855852,830.25
693.60164675222381,820.25
693.61179985343472,819.5
693.6219526621677,818.75
693.63210517839968,823.75
693.64225740210725,828.5
693.65240933326743,834
693.66256097185692,836.25
693.67271231785253,831.75
693.682863371231,839.75
693.69301413196888,841
693.70316460004324,844
693.713314775431,853.5
693.72346465810847,853.25
693.733614248053,863.5
693.74376354524088,858.75
693.75391254964916,859.5
693.76406126125471,856.75
693.77420968003412,856.25
693.78435780596453,866.5
693.7945056390223,878.5
693.80465317918447,889.5
693.81480042642784,903.5
693.82494738072933,910
693.83509404206541,912.5
693.84524041041334,926.5
693.85538648574959,949
693.86553226805108,949.25
693.87567775729451,942
693.885822953457,944
693.89596785651509,955.5
693.90611246644573,970
693.91625678322589,980.25
693.92640080683191,998.75
693.93654453724116,1002.75
693.94668797443023,1008
693.95683111837593,1014
693.96697396905518,1019.5
693.97711652644466,1050
693.98725879052154,1086
693.99740076126238,1094.5
694.007542438644,1115.5
694.01768382264333,1128.25
694.02782491323728,1132
694.03796571040266,1133.5
694.04810621411616,1140.5
694.05824642435482,1167.5
694.06838634109556,1190
694.078525964315,1238.25
694.08866529399018,1265.5
694.09880433009789,1274.75
694.10894307261492,1286
694.1190815215183,1307.5
694.1292196767846,1320
694.1393575383911,1369.75
694.14949510631436,1398
694.15963238053155,1431.5
694.16976936101912,1460.5
694.17990604775412,1489.75
694.19004244071357,1538
694.2001785398744,1560
694.21031434521308,1595.5
694.22044985670686,1638.75
694.23058507433257,1652.75
694.24071999806688,1675
694.25085462788707,1680
694.26098896376959,1684.75
694.27112300569172,1683.75
694.28125675363,1693.25
694.29139020756156,1694
694.30152336746335,1719.75
694.311656233312,1740.5
694.32178880508468,1775
694.331921082758,1783.25
694.34205306630929,1765.25
694.35218475571492,1749.25
694.36231615095232,1714.25
694.372447251998,1664.75
694.38257805882915,1641.75
694.39270857142253,1644
694.402838789755,1645.5
694.41296871380382,1650
694.42309834354546,1649.75
694.43322767895711,1640.25
694.44335672001569,1645.75
694.453485466698,1649.25
694.46361391898108,1659.75
694.47374207684175,1649
694.48386994025691,1617.5
694.49399750920384,1569.75
694.50412478365911,1554
694.51425176359976,1549
694.52437844900271,1521.5
694.534504839845,1513.25
694.5446309361032,1500
694.55475673775481,1474
694.56488224477664,1442.75
694.57500745714526,1413.75
694.585132374838,1396.75
694.59525699783171,1391
694.60538132610327,1386.25
694.61550535962988,1372.5
694.625629098388,1297.25
694.635752542355,1277
694.64587569150785,1268.75
694.65599854582342,1251.5
694.66612110527842,1249.5
694.67624336985034,1232.25
694.68636533951565,1212.75
694.69648701425172,1167.75
694.70660839403513,1147.75
694.71672947884315,1134.25
694.72685026865258,1130
694.7369707634407,1128.75
694.74709096318418,1126.25
694.75721086786,1118.25
694.76733047744528,1107.5
694.777449791917,1086.25
694.78756881125207,1069.75
694.79768753542771,1050.25
694.80780596442048,1034
694.81792409820775,1024
694.82804193676634,1012.5
694.83815948007339,1006.25
694.8482767281057,998.75
694.85839368084044,983
694.8685103382544,953.75
694.878626700325,941
694.88874276702882,945.25
694.898858538343,936.5
694.90897401424456,940.25
694.91908919471064,944.75
694.92920407971826,941.5
694.939318669244,934
694.94943296326551,927.5
694.9595469617592,922.25
694.96966066470259,912.5
694.97977407207259,900.75
694.989887183846,886.5
694.99999999999989,878.5
695.0101125205116,876.75
695.02022474535784,875
695.03033667451587,866.75
695.04044830796261,853.75
695.050559645675,837.75
695.06067068763014,834.5
695.07078143380511,828.5
695.08089188417716,831
695.091002038723,824.5
695.10111189741986,820.75
695.11122146024456,810
695.1213307271745,800.5
695.13143969818657,795.75
695.14154837325771,799.25
695.151656752365,801.75
695.161764835486,801.25
695.171872622597,796.25
695.18198011367542,796.25
695.19208730869832,784.25
695.20219420764283,781
695.212300810486,778
695.22240711720474,772.5
695.2325131277762,776.75
695.24261884217765,779
695.252724260386,778.75
695.2628293823783,779.25
695.27293420813146,773.75
695.28303873762286,768
695.29314297082965,763.5
695.30324690772852,756.75
695.313350548297,758.5
695.32345389251179,744.25
695.33355694035026,740.5
695.34365969178941,737.5
695.35376214680628,739.25
695.36386430537812,739.5
695.37396616748163,738.75
695.38406773309453,738.75
695.39416900219351,740.25
695.40426997475561,738.75
695.41437065075809,734.75
695.42447103017821,727.75
695.4345711129929,723.75
695.4446708991793,720.5
695.45477038871434,717.25
695.4648695815755,716.25
695.47496847773959,719.25
695.48506707718388,718.25
695.49516537988563,718
695.50526338582154,713.5
695.51536109496908,712
695.52545850730553,708.25
695.53555562280746,706.25
695.54565244145249,704
695.55574896321752,700.75
695.56584518807972,692
695.57594111601634,693.25
695.5860367470043,695
695.596132081021,699
695.60622711804342,696.75
695.61632185804888,697.25
695.62641630101416,688.75
695.63651044691676,689.5
695.64660429573382,692.5
695.65669784744216,695
695.66679110201937,689.75
695.67688405944216,690.75
695.68697671968812,692.75
695.69706908273417,690.75
695.70716114855747,689.25
695.71725291713528,687.5
695.72734438844464,689.5
695.73743556246279,689
695.7475264391669,691.75
695.75761701853423,691.5
695.76770730054182,690.5
695.77779728516691,691.5
695.78788697238667,691.5
695.79797636217825,691.75
695.80806545451878,690
695.81815424938554,685
695.82824274675568,683.5
695.83833094660633,683.25
695.84841884891489,679.5
695.85850645365849,678
695.86859376081406,679.5
695.8786807703591,681
695.88876748227062,678.75
695.89885389652579,674.5
695.9089400131021,674.75
695.91902583197646,677.25
695.929111353126,677.25
695.93919657652839,676.25
695.94928150216026,678.75
695.95936612999924,680.25
695.96945046002236,679.25
695.97953449220688,678.75
695.98961822653018,678.25
695.99970166296919,672.75
696.00978480150116,673.75
696.01986764210335,670.25
696.02995018475326,668.5
696.04003242942792,667.75
696.05011437610426,671.5
696.0601960247601,672.5
696.07027737537214,671.5
696.08035842791787,670
696.09043918237444,669.75
696.10051963871922,668.5
696.11059979692925,668
696.12067965698213,668.5
696.13075921885468,667.5
696.14083848252426,667
696.15091744796825,666.5
696.1609961151637,666.75
696.17107448408808,664
696.18115255471866,665.5
696.19123032703237,663
696.20130780100692,663.25
696.21138497661912,663.25
696.22146185384645,663.25
696.23153843266618,660.5
696.2416147130557,660.25
696.251690694992,657.75
696.26176637845253,656.75
696.27184176341439,656.75
696.28191684985507,655.75
696.29199163775183,659
696.30206612708184,659
696.31214031782224,657.75
696.32221420995063,653.5
696.332287803444,654.5
696.34236109827987,655.75
696.35243409443558,654
696.362506791888,653.75
696.3725791906146,656.25
696.382651290593,658.5
696.39272309180012,657.5
696.40279459421345,654.5
696.41286579781013,656.25
696.42293670256754,655
696.43300730846317,655
696.443077615474,654.25
696.45314762357748,656
696.4632173327509,657.25
696.4732867429716,661.75
696.483355854217,661.5
696.49342466646419,655.25
696.50349317969062,654
696.51356139387349,657.75
696.52362930899,656.5
696.53369692501815,653.75
696.54376424193447,651.25
696.55383125971662,651
696.563897978342,647
696.57396439778779,646.25
696.58403051803134,647.25
696.59409633905011,646.75
696.60416186082125,645.25
696.61422708332225,647.25
696.62429200653025,646.25
696.63435663042287,647.75
696.64442095497725,644.75
696.65448498017088,643.75
696.66454870598079,647
696.67461213238482,647.25
696.68467525935989,647.25
696.6947380868836,644.25
696.70480061493322,645.5
696.714862843486,644.75
696.72492477251944,645
696.734986402011,645.25
696.74504773193769,647
696.75510876227725,647.25
696.765169493007,647
696.77522992410388,646.75
696.78529005554572,646.5
696.79534988730973,644.5
696.8054094193734,646
696.815468651714,647.5
696.8255275843087,645
696.8355862171353,645
696.845644550171,644
696.85570258339294,643.25
696.86576031677885,643.25
696.87581775030594,641.75
696.88587488395171,644.25
696.89593171769343,644.25
696.90598825150869,646.25
