682.415,1,662
683.694,1,715
684.972,1,725
686.250,1,733
687.528,1,751
688.806,1,762
690.083,1,780
691.360,1,767
692.637,1,752
693.913,1,752
695.190,1,731
696.466,1,722
697.741,1,727
699.016,1,716
700.291,1,709
701.566,1,691
702.841,1,713
704.115,1,696
705.389,1,668
706.662,1,675
707.935,1,658
709.208,1,645
710.481,1,658
711.753,1,656
713.025,1,653
714.297,1,675
715.569,1,683
716.840,1,690
718.111,1,707
719.382,1,710
720.652,1,709
721.922,1,710
723.192,1,704
724.461,1,693
725.730,1,695
726.999,1,681
728.268,1,674
729.536,1,689
730.804,1,692
732.072,1,684
733.339,1,684
734.606,1,696
735.873,1,686
737.140,1,680
738.406,1,682
739.672,1,658
740.938,1,662
742.203,1,656
743.468,1,661
744.733,1,648
745.998,1,633
747.262,1,635
748.526,1,635
749.790,1,636
751.053,1,643
752.316,1,655
753.579,1,651
754.841,1,646
756.104,1,661
757.365,1,667
758.627,1,677
759.888,1,692
761.150,1,691
762.410,1,694
763.671,1,708
764.931,1,706
766.191,1,709
767.451,1,705
768.710,1,691
769.969,1,690
771.228,1,666
772.486,1,678
773.744,1,658
775.002,1,660
776.260,1,662
777.517,1,648
778.774,1,629
780.031,1,641
781.288,1,638
782.544,1,640
783.800,1,651
785.055,1,652
786.311,1,666
787.566,1,680
788.820,1,671
790.075,1,664
791.329,1,672
792.583,1,685
793.836,1,681
795.090,1,672
796.343,1,677
797.595,1,683
798.848,1,676
800.100,1,675
801.352,1,677
802.604,1,663
803.855,1,680
805.106,1,684
806.357,1,691
807.607,1,676
808.857,1,685
810.107,1,685
811.357,1,680
812.606,1,692
813.855,1,678
815.104,1,678
816.352,1,684
817.601,1,679
818.848,1,683
820.096,1,672
821.343,1,674
822.590,1,666
823.837,1,660
825.084,1,658
826.330,1,647
827.576,1,644
828.821,1,666
830.067,1,667
831.312,1,664
832.556,1,668
833.801,1,666
835.045,1,670
836.289,1,662
837.533,1,665
838.776,1,653
840.019,1,651
841.262,1,640
842.504,1,659
843.747,1,664
844.989,1,652
846.230,1,660
847.472,1,666
848.713,1,675
849.953,1,699
851.194,1,674
852.434,1,692
853.674,1,688
854.914,1,694
856.153,1,697
857.392,1,684
858.631,1,691
859.870,1,690
861.108,1,683
862.346,1,682
863.584,1,671
864.821,1,688
866.058,1,669
867.295,1,659
868.532,1,665
869.768,1,670
871.004,1,649
872.240,1,670
873.475,1,672
874.710,1,661
875.945,1,667
877.180,1,676
878.414,1,663
879.648,1,657
880.882,1,659
882.115,1,661
883.349,1,672
884.581,1,682
885.814,1,661
887.046,1,667
888.279,1,675
889.510,1,684
890.742,1,687
891.973,1,705
893.204,1,682
894.435,1,682
895.665,1,700
896.895,1,723
898.125,1,708
899.355,1,748
900.584,1,748
901.813,1,752
903.042,1,741
904.270,1,732
905.498,1,728
906.726,1,733
907.954,1,692
909.181,1,681
910.408,1,661
911.635,1,642
912.861,1,635
914.088,1,645
915.314,1,631
916.539,1,631
917.765,1,638
918.990,1,639
920.215,1,640
921.439,1,646
922.663,1,637
923.887,1,647
925.111,1,656
926.335,1,659
927.558,1,653
928.781,1,632
930.003,1,638
931.225,1,639
932.448,1,645
933.669,1,637
934.891,1,623
936.112,1,629
937.333,1,632
938.554,1,646
939.774,1,639
940.994,1,648
942.214,1,656
943.433,1,653
944.653,1,660
945.872,1,653
947.090,1,659
948.309,1,654
949.527,1,646
950.745,1,664
951.963,1,654
953.180,1,647
954.397,1,662
955.614,1,644
956.830,1,646
958.047,1,639
959.263,1,643
960.478,1,637
961.694,1,655
962.909,1,642
964.124,1,653
965.338,1,657
966.553,1,653
967.767,1,642
968.980,1,648
970.194,1,657
971.407,1,651
972.620,1,651
973.833,1,654
975.045,1,650
976.257,1,655
977.469,1,661
978.681,1,652
979.892,1,661
981.103,1,648
982.314,1,656
983.524,1,653
984.734,1,656
985.944,1,659
987.154,1,646
988.363,1,664
989.572,1,660
990.781,1,664
991.990,1,668
993.198,1,658
994.406,1,652
995.614,1,666
996.821,1,664
998.028,1,670
999.235,1,671
1000.442,1,665
1001.648,1,672
1002.854,1,666
1004.060,1,666
1005.266,1,658
1006.471,1,658
1007.676,1,642
1008.881,1,659
1010.085,1,657
1011.289,1,660
1012.493,1,656
1013.697,1,652
1014.900,1,658
1016.103,1,655
1017.306,1,655
1018.509,1,658
1019.711,1,650
1020.913,1,644
1022.115,1,641
1023.316,1,651
1024.517,1,647
1025.718,1,661
1026.919,1,653
1028.119,1,657
1029.320,1,653
1030.519,1,653
1031.719,1,665
1032.918,1,652
1034.117,1,658
1035.316,1,646
1036.514,1,639
1037.713,1,639
1038.911,1,635
1040.108,1,634
1041.306,1,632
1042.503,1,636
1043.700,1,637
1044.896,1,650
1046.093,1,648
1047.289,1,651
1048.484,1,659
1049.680,1,665
1050.875,1,657
1052.070,1,665
1053.265,1,664
1054.459,1,666
1055.653,1,662
1056.847,1,664
1058.041,1,643
1059.234,1,658
1060.427,1,649
1061.620,1,657
1062.813,1,647
1064.005,1,639
1065.197,1,637
1066.389,1,636
1067.580,1,643
1068.771,1,635
1069.962,1,627
1071.153,1,627
1072.343,1,642
1073.534,1,640
1074.723,1,647
1075.913,1,643
1077.102,1,642
1078.291,1,640
1079.480,1,650
1080.669,1,632
1081.857,1,628
1083.045,1,636
1084.233,1,633
1085.420,1,630
1086.607,1,631
1087.794,1,634
1088.981,1,635
1090.167,1,628
1091.353,1,636
1092.539,1,628
1093.725,1,636
1094.910,1,618
1096.095,1,631
1097.280,1,633
1098.464,1,640
1099.649,1,638
1100.833,1,637
1102.016,1,642
1103.200,1,632
1104.383,1,631
1105.566,1,643
1106.748,1,660
1107.931,1,657
1109.113,1,670
1110.295,1,664
1111.476,1,661
1112.658,1,663
1113.839,1,662
1115.019,1,671
1116.200,1,665
1117.380,1,660
1118.560,1,652
1119.740,1,651
1120.919,1,646
1122.099,1,646
1123.277,1,654
1124.456,1,628
1125.635,1,629
1126.813,1,630
1127.991,1,627
1129.168,1,629
1130.345,1,636
1131.522,1,636
1132.699,1,632
1133.876,1,626
1135.052,1,625
1136.228,1,629
1137.404,1,621
1138.579,1,628
1139.755,1,624
1140.929,1,636
1142.104,1,620
1143.279,1,630
1144.453,1,631
1145.627,1,625
1146.800,1,631
1147.974,1,632
1149.147,1,631
1150.320,1,626
1151.492,1,620
1152.664,1,617
1153.836,1,617
1155.008,1,620
1156.180,1,625
1157.351,1,623
1158.522,1,632
1159.693,1,626
1160.863,1,633
1162.033,1,620
1163.203,1,633
1164.373,1,625
1165.542,1,618
1166.712,1,621
1167.881,1,627
1169.049,1,630
1170.218,1,628
1171.386,1,615
1172.553,1,615
1173.721,1,607
1174.888,1,611
1176.055,1,610
1177.222,1,619
1178.389,1,612
1179.555,1,614
1180.721,1,619
1181.887,1,623
1183.052,1,619
1184.217,1,629
1185.382,1,638
1186.547,1,628
1187.712,1,622
1188.876,1,619
1190.040,1,625
1191.203,1,623
1192.367,1,617
1193.530,1,622
1194.693,1,624
1195.855,1,619
1197.018,1,622
1198.180,1,639
1199.342,1,640
1200.503,1,638
1201.664,1,650
1202.826,1,637
1203.986,1,640
1205.147,1,638
1206.307,1,631
1207.467,1,627
1208.627,1,624
1209.786,1,630
1210.946,1,627
1212.105,1,631
1213.263,1,636
1214.422,1,626
1215.580,1,639
1216.738,1,634
1217.895,1,634
1219.053,1,637
1220.210,1,628
1221.367,1,633
1222.524,1,636
1223.680,1,631
1224.836,1,633
1225.992,1,629
1227.147,1,639
1228.303,1,636
1229.458,1,634
1230.613,1,624
1231.767,1,636
1232.922,1,630
1234.076,1,631
1235.229,1,637
1236.383,1,631
1237.536,1,625
1238.689,1,634
1239.842,1,640
1240.994,1,629
1242.147,1,637
1243.299,1,632
1244.450,1,640
1245.602,1,642
1246.753,1,633
1247.904,1,643
1249.055,1,634
1250.205,1,631
1251.355,1,630
1252.505,1,629
1253.655,1,630
1254.804,1,634
1255.953,1,634
1257.102,1,631
1258.251,1,642
1259.399,1,641
1260.547,1,639
1261.695,1,631
1262.843,1,635
1263.990,1,632
1265.137,1,631
1266.284,1,628
1267.431,1,624
1268.577,1,635
1269.723,1,634
1270.869,1,633
1272.014,1,635
1273.160,1,637
1274.305,1,637
1275.450,1,631
1276.594,1,640
1277.738,1,640
1278.882,1,634
1280.026,1,634
1281.170,1,634
1282.313,1,634
1283.456,1,637
1284.599,1,637
1285.741,1,627
1286.883,1,637
1288.025,1,648
1289.167,1,644
1290.308,1,642
1291.450,1,644
1292.591,1,653
1293.731,1,642
1294.872,1,640
1296.012,1,646
1297.152,1,635
1298.292,1,624
1299.431,1,617
1300.570,1,626
1301.709,1,618
1302.848,1,619
1303.986,1,623
1305.124,1,632
1306.262,1,632
1307.400,1,640
1308.537,1,631
1309.674,1,635
1310.811,1,649
1311.948,1,655
1313.084,1,660
1314.220,1,666
1315.356,1,670
1316.492,1,687
1317.627,1,698
1318.762,1,724
1319.897,1,748
1321.032,1,791
1322.166,1,836
1323.300,1,901
1324.434,1,981
1325.568,1,1067
1326.701,1,1161
1327.834,1,1240
1328.967,1,1350
1330.099,1,1425
1331.232,1,1485
1332.364,1,1547
1333.496,1,1575
1334.627,1,1592
1335.758,1,1601
1336.890,1,1603
1338.020,1,1612
1339.151,1,1628
1340.281,1,1643
1341.411,1,1712
1342.541,1,1794
1343.671,1,1920
1344.800,1,2062
1345.929,1,2196
1347.058,1,2345
1348.186,1,2645
1349.315,1,2973
1350.443,1,3216
1351.570,1,3276
1352.698,1,3215
1353.825,1,3109
1354.952,1,2898
1356.079,1,2882
1357.206,1,2490
1358.332,1,2135
1359.458,1,1820
1360.584,1,1514
1361.709,1,1429
1362.834,1,1412
1363.959,1,1402
1365.084,1,1377
1366.209,1,1361
1367.333,1,1346
