682.415,1,516
683.694,1,555
684.972,1,590
686.250,1,614
687.528,1,614
688.806,1,635
690.083,1,616
691.360,1,631
692.637,1,620
693.913,1,599
695.190,1,597
696.466,1,597
697.741,1,576
699.016,1,577
700.291,1,577
701.566,1,573
702.841,1,559
704.115,1,559
705.389,1,565
706.662,1,542
707.935,1,531
709.208,1,515
710.481,1,502
711.753,1,506
713.025,1,509
714.297,1,524
715.569,1,530
716.840,1,536
718.111,1,548
719.382,1,581
720.652,1,566
721.922,1,570
723.192,1,562
724.461,1,570
725.730,1,560
726.999,1,566
728.268,1,552
729.536,1,530
730.804,1,534
732.072,1,532
733.339,1,541
734.606,1,547
735.873,1,545
737.140,1,539
738.406,1,541
739.672,1,525
740.938,1,522
742.203,1,515
743.468,1,509
744.733,1,502
745.998,1,518
747.262,1,506
748.526,1,493
749.790,1,503
751.053,1,500
752.316,1,497
753.579,1,498
754.841,1,508
756.104,1,513
757.365,1,507
758.627,1,514
759.888,1,537
761.150,1,551
762.410,1,555
763.671,1,550
764.931,1,562
766.191,1,550
767.451,1,568
768.710,1,564
769.969,1,542
771.228,1,536
772.486,1,540
773.744,1,527
775.002,1,520
776.260,1,510
777.517,1,505
778.774,1,507
780.031,1,507
781.288,1,497
782.544,1,498
783.800,1,504
785.055,1,510
786.311,1,527
787.566,1,533
788.820,1,517
790.075,1,523
791.329,1,527
792.583,1,532
793.836,1,532
795.090,1,540
796.343,1,535
797.595,1,534
798.848,1,533
800.100,1,529
801.352,1,527
802.604,1,532
803.855,1,536
805.106,1,525
806.357,1,525
807.607,1,518
808.857,1,537
810.107,1,522
811.357,1,544
812.606,1,550
813.855,1,541
815.104,1,540
816.352,1,529
817.601,1,537
818.848,1,527
820.096,1,525
821.343,1,536
822.590,1,514
823.837,1,507
825.084,1,497
826.330,1,504
827.576,1,510
828.821,1,509
830.067,1,505
831.312,1,517
832.556,1,513
833.801,1,503
835.045,1,506
836.289,1,508
837.533,1,509
838.776,1,509
840.019,1,495
841.262,1,498
842.504,1,498
843.747,1,493
844.989,1,492
846.230,1,500
847.472,1,496
848.713,1,525
849.953,1,549
851.194,1,545
852.434,1,534
853.674,1,537
854.914,1,547
856.153,1,546
857.392,1,528
858.631,1,532
859.870,1,523
861.108,1,524
862.346,1,514
863.584,1,519
864.821,1,511
866.058,1,521
867.295,1,507
868.532,1,492
869.768,1,502
871.004,1,510
872.240,1,505
873.475,1,508
874.710,1,503
875.945,1,513
877.180,1,506
878.414,1,504
879.648,1,506
880.882,1,499
882.115,1,516
883.349,1,502
884.581,1,520
885.814,1,525
887.046,1,520
888.279,1,528
889.510,1,515
890.742,1,522
891.973,1,533
893.204,1,536
894.435,1,542
895.665,1,544
896.895,1,548
898.125,1,550
899.355,1,562
900.584,1,577
901.813,1,583
903.042,1,576
904.270,1,576
905.498,1,561
906.726,1,543
907.954,1,560
909.181,1,531
910.408,1,511
911.635,1,489
912.861,1,480
914.088,1,487
915.314,1,479
916.539,1,476
917.765,1,471
918.990,1,461
920.215,1,478
921.439,1,471
922.663,1,482
923.887,1,493
925.111,1,485
926.335,1,494
927.558,1,483
928.781,1,491
930.003,1,488
931.225,1,491
932.448,1,476
933.669,1,479
934.891,1,473
936.112,1,468
937.333,1,470
938.554,1,475
939.774,1,488
940.994,1,491
942.214,1,496
943.433,1,488
944.653,1,488
945.872,1,493
947.090,1,489
948.309,1,508
949.527,1,496
950.745,1,498
951.963,1,491
953.180,1,504
954.397,1,499
955.614,1,494
956.830,1,501
958.047,1,492
959.263,1,492
960.478,1,497
961.694,1,490
962.909,1,492
964.124,1,494
965.338,1,485
966.553,1,489
967.767,1,485
968.980,1,488
970.194,1,491
971.407,1,491
972.620,1,493
973.833,1,499
975.045,1,498
976.257,1,490
977.469,1,495
978.681,1,494
979.892,1,496
981.103,1,482
982.314,1,489
983.524,1,485
984.734,1,500
985.944,1,483
987.154,1,488
988.363,1,495
989.572,1,504
990.781,1,508
991.990,1,498
993.198,1,498
994.406,1,506
995.614,1,508
996.821,1,495
998.028,1,494
999.235,1,508
1000.442,1,492
1001.648,1,511
1002.854,1,506
1004.060,1,513
1005.266,1,511
1006.471,1,502
1007.676,1,506
1008.881,1,491
1010.085,1,498
1011.289,1,501
1012.493,1,508
1013.697,1,489
1014.900,1,506
1016.103,1,496
1017.306,1,500
1018.509,1,503
1019.711,1,495
1020.913,1,495
1022.115,1,496
1023.316,1,485
1024.517,1,489
1025.718,1,498
1026.919,1,503
1028.119,1,511
1029.320,1,502
1030.519,1,485
1031.719,1,501
1032.918,1,504
1034.117,1,493
1035.316,1,489
1036.514,1,489
1037.713,1,478
1038.911,1,462
1040.108,1,474
1041.306,1,476
1042.503,1,467
1043.700,1,482
1044.896,1,481
1046.093,1,484
1047.289,1,483
1048.484,1,495
1049.680,1,492
1050.875,1,502
1052.070,1,504
1053.265,1,510
1054.459,1,503
1055.653,1,501
1056.847,1,494
1058.041,1,492
1059.234,1,489
1060.427,1,493
1061.620,1,489
1062.813,1,487
1064.005,1,491
1065.197,1,477
1066.389,1,478
1067.580,1,471
1068.771,1,474
1069.962,1,476
1071.153,1,470
1072.343,1,466
1073.534,1,476
1074.723,1,482
1075.913,1,482
1077.102,1,482
1078.291,1,476
1079.480,1,467
1080.669,1,466
1081.857,1,466
1083.045,1,465
1084.233,1,464
1085.420,1,470
1086.607,1,461
1087.794,1,473
1088.981,1,474
1090.167,1,465
1091.353,1,460
1092.539,1,472
1093.725,1,462
1094.910,1,469
1096.095,1,466
1097.280,1,468
1098.464,1,465
1099.649,1,477
1100.833,1,474
1102.016,1,476
1103.200,1,473
1104.383,1,475
1105.566,1,483
1106.748,1,486
1107.931,1,492
1109.113,1,501
1110.295,1,488
1111.476,1,493
1112.658,1,492
1113.839,1,511
1115.019,1,513
1116.200,1,511
1117.380,1,504
1118.560,1,499
1119.740,1,497
1120.919,1,480
1122.099,1,486
1123.277,1,480
1124.456,1,475
1125.635,1,478
1126.813,1,469
1127.991,1,469
1129.168,1,464
1130.345,1,470
1131.522,1,468
1132.699,1,467
1133.876,1,463
1135.052,1,461
1136.228,1,468
1137.404,1,458
1138.579,1,461
1139.755,1,458
1140.929,1,468
1142.104,1,459
1143.279,1,457
1144.453,1,460
1145.627,1,461
1146.800,1,458
1147.974,1,458
1149.147,1,462
1150.320,1,465
1151.492,1,458
1152.664,1,458
1153.836,1,460
1155.008,1,458
1156.180,1,459
1157.351,1,456
1158.522,1,460
1159.693,1,443
1160.863,1,453
1162.033,1,465
1163.203,1,468
1164.373,1,461
1165.542,1,459
1166.712,1,463
1167.881,1,460
1169.049,1,465
1170.218,1,469
1171.386,1,459
1172.553,1,455
1173.721,1,455
1174.888,1,459
1176.055,1,448
1177.222,1,457
1178.389,1,448
1179.555,1,450
1180.721,1,461
1181.887,1,460
1183.052,1,459
1184.217,1,466
1185.382,1,468
1186.547,1,456
1187.712,1,462
1188.876,1,460
1190.040,1,458
1191.203,1,453
1192.367,1,453
1193.530,1,449
1194.693,1,454
1195.855,1,466
1197.018,1,465
1198.180,1,474
1199.342,1,468
1200.503,1,478
1201.664,1,480
1202.826,1,479
1203.986,1,465
1205.147,1,467
1206.307,1,466
1207.467,1,455
1208.627,1,457
1209.786,1,458
1210.946,1,459
1212.105,1,458
1213.263,1,469
1214.422,1,466
1215.580,1,462
1216.738,1,468
1217.895,1,467
1219.053,1,462
1220.210,1,463
1221.367,1,475
1222.524,1,463
1223.680,1,463
1224.836,1,463
1225.992,1,458
1227.147,1,458
1228.303,1,465
1229.458,1,467
1230.613,1,470
1231.767,1,466
1232.922,1,469
1234.076,1,460
1235.229,1,464
1236.383,1,463
1237.536,1,459
1238.689,1,456
1239.842,1,452
1240.994,1,461
1242.147,1,465
1243.299,1,473
1244.450,1,464
1245.602,1,464
1246.753,1,475
1247.904,1,470
1249.055,1,468
1250.205,1,473
1251.355,1,465
1252.505,1,457
1253.655,1,462
1254.804,1,458
1255.953,1,463
1257.102,1,457
1258.251,1,463
1259.399,1,471
1260.547,1,463
1261.695,1,460
1262.843,1,470
1263.990,1,469
1265.137,1,461
1266.284,1,464
1267.431,1,464
1268.577,1,469
1269.723,1,468
1270.869,1,460
1272.014,1,464
1273.160,1,465
1274.305,1,462
1275.450,1,465
1276.594,1,468
1277.738,1,469
1278.882,1,476
1280.026,1,468
1281.170,1,478
1282.313,1,477
1283.456,1,473
1284.599,1,474
1285.741,1,479
1286.883,1,467
1288.025,1,473
1289.167,1,474
1290.308,1,485
1291.450,1,487
1292.591,1,475
1293.731,1,481
1294.872,1,483
1296.012,1,484
1297.152,1,472
1298.292,1,468
1299.431,1,466
1300.570,1,461
1301.709,1,457
1302.848,1,465
1303.986,1,459
1305.124,1,467
1306.262,1,469
1307.400,1,473
1308.537,1,466
1309.674,1,471
1310.811,1,470
1311.948,1,477
1313.084,1,485
1314.220,1,496
1315.356,1,511
1316.492,1,520
1317.627,1,545
1318.762,1,557
1319.897,1,600
1321.032,1,651
1322.166,1,706
1323.300,1,778
1324.434,1,879
1325.568,1,983
1326.701,1,1127
1327.834,1,1293
1328.967,1,1411
1330.099,1,1537
1331.232,1,1668
1332.364,1,1801
1333.496,1,1920
1334.627,1,1979
1335.758,1,2053
1336.890,1,2123
1338.020,1,2184
1339.151,1,2251
1340.281,1,2354
1341.411,1,2455
1342.541,1,2582
1343.671,1,2730
1344.800,1,2962
1345.929,1,3264
1347.058,1,3515
1348.186,1,3681
1349.315,1,3970
1350.443,1,4220
1351.570,1,4486
1352.698,1,4519
1353.825,1,4367
1354.952,1,4216
1356.079,1,4137
1357.206,1,3983
1358.332,1,3638
1359.458,1,3230
1360.584,1,2893
1361.709,1,2635
1362.834,1,2509
1363.959,1,2415
1365.084,1,2329
1366.209,1,2217
